Credit	Reference	doi	Class	Subclass	Superorder	Order	Suborder	Family	Genus	Species	Species_binomial	Group	Diet_full	Functional_group	Habitat	Mass_dry_full	Mass_log10	C_mean	N_mean	P_mean	CN_ratio	CP_ratio	NP_ratio	Organism_source	Stoichio_analysis	Nitrogen_calc_from_prot	Staff
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Odonata	Zygoptera	Coenagrionidae	Leptagrion	NA	Leptagrion	Invert	C	Invert C	Freshwater	NA	NA	46.6	13.1	NA	4.15	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Odonata	Zygoptera	Coenagrionidae	Leptagrion	NA	Leptagrion	Invert	C	Invert C	Freshwater	NA	NA	47	13.6	NA	4.03	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Odonata	Zygoptera	Coenagrionidae	Leptagrion	NA	Leptagrion	Invert	C	Invert C	Freshwater	NA	NA	47.3	11.7	NA	4.71	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Odonata	Zygoptera	Coenagrionidae	Leptagrion	NA	Leptagrion	Invert	C	Invert C	Freshwater	NA	NA	47.3	13.1	NA	4.21	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Odonata	Zygoptera	Coenagrionidae	Leptagrion	NA	Leptagrion	Invert	C	Invert C	Freshwater	NA	NA	47.5	12.4	NA	4.47	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Odonata	Zygoptera	Coenagrionidae	Leptagrion	NA	Leptagrion	Invert	C	Invert C	Freshwater	NA	NA	47.5	13.3	NA	4.16	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Odonata	Zygoptera	Coenagrionidae	Leptagrion	NA	Leptagrion	Invert	C	Invert C	Freshwater	NA	NA	48	11.8	NA	4.74	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Odonata	Zygoptera	Coenagrionidae	Leptagrion	NA	Leptagrion	Invert	C	Invert C	Freshwater	NA	NA	48.7	10.9	NA	5.21	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Odonata	Zygoptera	Coenagrionidae	Leptagrion	NA	Leptagrion	Invert	C	Invert C	Freshwater	NA	NA	48.7	12.4	NA	4.58	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Odonata	Zygoptera	Coenagrionidae	Leptagrion	NA	Leptagrion	Invert	C	Invert C	Freshwater	NA	NA	49.8	12.7	NA	4.57	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Corethrellidae	Corethrella	NA	Corethrella	Invert	C	Invert C	Freshwater	NA	NA	48.7	10.9	NA	5.21	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Corethrellidae	Corethrella	NA	Corethrella	Invert	C	Invert C	Freshwater	NA	NA	48.9	10.8	NA	5.28	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Adephaga	Dysticidae	Copelatus	NA	Copelatus	Invert	C	Invert C	Freshwater	NA	NA	49.6	11.2	NA	5.16	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Adephaga	Dysticidae	Copelatus	NA	Copelatus	Invert	C	Invert C	Freshwater	NA	NA	52.9	10.3	NA	5.99	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tabanidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	35.7	11	NA	3.78	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tabanidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	42.2	11.2	NA	4.39	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tabanidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	42.6	12.2	NA	4.07	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tabanidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	43.6	10.5	NA	4.84	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tabanidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	44.2	11.3	NA	4.56	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tabanidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	44.3	11.9	NA	4.34	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tabanidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	44.7	11.1	NA	4.7	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tabanidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	47.6	10.6	NA	5.24	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tabanidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	48.4	10.4	NA	5.43	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tabanidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	49.7	10.8	NA	5.37	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tabanidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	50.5	10	NA	5.89	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tabanidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	50.7	10	NA	5.91	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Hemiptera	NA	Veliidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	48.6	11.9	NA	4.76	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Hemiptera	NA	Veliidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	49	12.2	NA	4.68	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Hemiptera	NA	Veliidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	49.2	11.7	NA	4.9	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Hemiptera	NA	Veliidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	49.7	11.7	NA	4.95	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Hemiptera	NA	Veliidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	50.2	11.3	NA	5.18	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Hemiptera	NA	Veliidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	51.7	11	NA	5.48	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Chironomidae	Chironomus	NA	Chironomus	Invert	D	Invert D	Freshwater	NA	NA	38.7	6.3	NA	7.16	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Chironomidae	Chironomus	NA	Chironomus	Invert	D	Invert D	Freshwater	NA	NA	46.2	8.8	NA	6.12	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Chironomidae	Chironomus	NA	Chironomus	Invert	D	Invert D	Freshwater	NA	NA	46.3	8	NA	6.75	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Chironomidae	Chironomus	NA	Chironomus	Invert	D	Invert D	Freshwater	NA	NA	46.8	8.4	NA	6.5	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Chironomidae	Chironomus	NA	Chironomus	Invert	D	Invert D	Freshwater	NA	NA	47.3	8.9	NA	6.2	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Chironomidae	Chironomus	NA	Chironomus	Invert	D	Invert D	Freshwater	NA	NA	48.1	8.7	NA	6.45	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Chironomidae	Chironomus	NA	Chironomus	Invert	D	Invert D	Freshwater	NA	NA	48.2	9.9	NA	5.68	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Chironomidae	Chironomus	NA	Chironomus	Invert	D	Invert D	Freshwater	NA	NA	48.3	8.9	NA	6.33	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Chironomidae	Chironomus	NA	Chironomus	Invert	D	Invert D	Freshwater	NA	NA	48.9	9	NA	6.34	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Chironomidae	Chironomus	NA	Chironomus	Invert	D	Invert D	Freshwater	NA	NA	52.3	9.4	NA	6.49	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Chironomidae	Chironomus	NA	Chironomus	Invert	D	Invert D	Freshwater	NA	NA	59.6	11.6	NA	5.99	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Culicidae	Culex	NA	Culex	Invert	D	Invert D	Freshwater	NA	NA	47.2	9.2	NA	5.98	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Culicidae	Culex	NA	Culex	Invert	D	Invert D	Freshwater	NA	NA	47.7	9.5	NA	5.86	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Culicidae	Culex	NA	Culex	Invert	D	Invert D	Freshwater	NA	NA	49	9.3	NA	6.14	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Culicidae	Culex	NA	Culex	Invert	D	Invert D	Freshwater	NA	NA	50.6	10.6	NA	5.57	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Culicidae	Culex	NA	Culex	Invert	D	Invert D	Freshwater	NA	NA	51.7	10.4	NA	5.8	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Culicidae	Culex	NA	Culex	Invert	D	Invert D	Freshwater	NA	NA	52.4	10.1	NA	6.05	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Culicidae	Culex	NA	Culex	Invert	D	Invert D	Freshwater	NA	NA	55.7	9.4	NA	6.91	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Culicidae	Culex	NA	Culex	Invert	D	Invert D	Freshwater	NA	NA	56.9	9.5	NA	6.98	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Culicidae	Culex	NA	Culex	Invert	D	Invert D	Freshwater	NA	NA	NA	9.4	NA	NA	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Ceratoponidae	Forcipomyia	NA	Forcipomyia	Invert	D	Invert D	Freshwater	NA	NA	52	7.7	NA	7.87	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Ceratoponidae	Forcipomyia	NA	Forcipomyia	Invert	D	Invert D	Freshwater	NA	NA	54.2	8.1	NA	7.8	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Diptera	Nematocera	Ceratoponidae	Forcipomyia	NA	Forcipomyia	Invert	D	Invert D	Freshwater	NA	NA	57	7.9	NA	8.41	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Ostracoda	Podocopa	NA	Podocopida	Cytherocopina	Cytheridae	Elpidium	NA	Elpidium	Invert	D	Invert D	Freshwater	NA	NA	23	2.6	NA	10.32	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Ostracoda	Podocopa	NA	Podocopida	Cytherocopina	Cytheridae	Elpidium	NA	Elpidium	Invert	D	Invert D	Freshwater	NA	NA	26.4	3.7	NA	8.32	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Ostracoda	Podocopa	NA	Podocopida	Cytherocopina	Cytheridae	Elpidium	NA	Elpidium	Invert	D	Invert D	Freshwater	NA	NA	26.5	3.5	NA	8.83	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Ostracoda	Podocopa	NA	Podocopida	Cytherocopina	Cytheridae	Elpidium	NA	Elpidium	Invert	D	Invert D	Freshwater	NA	NA	27.2	3.9	NA	8.13	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Ostracoda	Podocopa	NA	Podocopida	Cytherocopina	Cytheridae	Elpidium	NA	Elpidium	Invert	D	Invert D	Freshwater	NA	NA	28.1	2.8	NA	11.7	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Ostracoda	Podocopa	NA	Podocopida	Cytherocopina	Cytheridae	Elpidium	NA	Elpidium	Invert	D	Invert D	Freshwater	NA	NA	35.4	3.3	NA	12.51	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Ostracoda	Podocopa	NA	Podocopida	Cytherocopina	Cytheridae	Elpidium	NA	Elpidium	Invert	D	Invert D	Freshwater	NA	NA	40	5.7	NA	8.18	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Ostracoda	Podocopa	NA	Podocopida	Cytherocopina	Cytheridae	Elpidium	NA	Elpidium	Invert	D	Invert D	Freshwater	NA	NA	51	7.9	NA	7.53	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Citellata	Oligochaeta	NA	Haplotaxida	Tubificina	Naididae	Dero	NA	Dero	Invert	D	Invert D	Freshwater	NA	NA	43.5	11.6	NA	4.37	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Citellata	Oligochaeta	NA	Haplotaxida	Tubificina	Naididae	Dero	NA	Dero	Invert	D	Invert D	Freshwater	NA	NA	47	8.2	NA	6.68	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Citellata	Oligochaeta	NA	Haplotaxida	Tubificina	Naididae	Dero	NA	Dero	Invert	D	Invert D	Freshwater	NA	NA	48.2	8.5	NA	6.61	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Citellata	Oligochaeta	NA	Haplotaxida	Tubificina	Naididae	Dero	NA	Dero	Invert	D	Invert D	Freshwater	NA	NA	48.5	8.9	NA	6.35	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Citellata	Oligochaeta	NA	Haplotaxida	Tubificina	Naididae	Dero	NA	Dero	Invert	D	Invert D	Freshwater	NA	NA	48.7	8.4	NA	6.76	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Citellata	Oligochaeta	NA	Haplotaxida	Tubificina	Naididae	Dero	NA	Dero	Invert	D	Invert D	Freshwater	NA	NA	49.2	8.6	NA	6.67	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Citellata	Oligochaeta	NA	Haplotaxida	Tubificina	Naididae	Dero	NA	Dero	Invert	D	Invert D	Freshwater	NA	NA	49.7	8.6	NA	6.74	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Citellata	Oligochaeta	NA	Haplotaxida	Tubificina	Naididae	Dero	NA	Dero	Invert	D	Invert D	Freshwater	NA	NA	50.5	7.7	NA	7.65	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Citellata	Oligochaeta	NA	Haplotaxida	Tubificina	Naididae	Dero	NA	Dero	Invert	D	Invert D	Freshwater	NA	NA	50.5	9.8	NA	6.01	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Citellata	Oligochaeta	NA	Haplotaxida	Tubificina	Naididae	Dero	NA	Dero	Invert	D	Invert D	Freshwater	NA	NA	50.9	7.3	NA	8.13	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Citellata	Oligochaeta	NA	Haplotaxida	Tubificina	Naididae	Dero	NA	Dero	Invert	D	Invert D	Freshwater	NA	NA	51.7	9.3	NA	6.48	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Citellata	Oligochaeta	NA	Haplotaxida	Tubificina	Naididae	Dero	NA	Dero	Invert	D	Invert D	Freshwater	NA	NA	53.1	9.6	NA	6.45	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Citellata	Oligochaeta	NA	Haplotaxida	Tubificina	Naididae	Dero	NA	Dero	Invert	D	Invert D	Freshwater	NA	NA	57.4	9	NA	7.44	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Citellata	Oligochaeta	NA	Haplotaxida	Tubificina	Naididae	Dero	NA	Dero	Invert	D	Invert D	Freshwater	NA	NA	59.9	9.9	NA	7.06	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Psychodidae	NA	NA	NA	Invert	D	Invert D	Freshwater	NA	NA	44.8	7.7	NA	6.78	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tipulidae	NA	NA	NA	Invert	D	Invert D	Freshwater	NA	NA	28.3	5.8	NA	5.69	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tipulidae	NA	NA	NA	Invert	D	Invert D	Freshwater	NA	NA	42	9.6	NA	5.1	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tipulidae	NA	NA	NA	Invert	D	Invert D	Freshwater	NA	NA	43.7	9.7	NA	5.25	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tipulidae	NA	NA	NA	Invert	D	Invert D	Freshwater	NA	NA	43.9	9.6	NA	5.33	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tipulidae	NA	NA	NA	Invert	D	Invert D	Freshwater	NA	NA	44.7	9.4	NA	5.55	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tipulidae	NA	NA	NA	Invert	D	Invert D	Freshwater	NA	NA	44.8	9.5	NA	5.5	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tipulidae	NA	NA	NA	Invert	D	Invert D	Freshwater	NA	NA	45.8	10.2	NA	5.24	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tipulidae	NA	NA	NA	Invert	D	Invert D	Freshwater	NA	NA	46.9	8.6	NA	6.36	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tipulidae	NA	NA	NA	Invert	D	Invert D	Freshwater	NA	NA	47.9	8.9	NA	6.28	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tipulidae	NA	NA	NA	Invert	D	Invert D	Freshwater	NA	NA	49.7	9.6	NA	6.04	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Tipulidae	NA	NA	NA	Invert	D	Invert D	Freshwater	NA	NA	51.5	8	NA	7.51	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Polyphaga	Scirtidae	Scirtes	NA	Scirtes	Invert	D	Invert D	Freshwater	NA	NA	49.7	6.2	NA	9.35	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Polyphaga	Scirtidae	Scirtes	NA	Scirtes	Invert	D	Invert D	Freshwater	NA	NA	51.4	8.3	NA	7.22	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Polyphaga	Scirtidae	Scirtes	NA	Scirtes	Invert	D	Invert D	Freshwater	NA	NA	51.4	8.4	NA	7.14	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Polyphaga	Scirtidae	Scirtes	NA	Scirtes	Invert	D	Invert D	Freshwater	NA	NA	51.9	8.7	NA	6.96	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Polyphaga	Scirtidae	Scirtes	NA	Scirtes	Invert	D	Invert D	Freshwater	NA	NA	52.7	8.4	NA	7.32	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Polyphaga	Scirtidae	Scirtes	NA	Scirtes	Invert	D	Invert D	Freshwater	NA	NA	54.1	6.2	NA	10.18	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Polyphaga	Scirtidae	Scirtes	NA	Scirtes	Invert	D	Invert D	Freshwater	NA	NA	54.1	8.4	NA	7.51	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Polyphaga	Scirtidae	Scirtes	NA	Scirtes	Invert	D	Invert D	Freshwater	NA	NA	54.9	6.8	NA	9.41	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Polyphaga	Scirtidae	Scirtes	NA	Scirtes	Invert	D	Invert D	Freshwater	NA	NA	55	7.2	NA	8.91	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Polyphaga	Scirtidae	Scirtes	NA	Scirtes	Invert	D	Invert D	Freshwater	NA	NA	55.6	8.5	NA	7.63	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Polyphaga	Scirtidae	Scirtes	NA	Scirtes	Invert	D	Invert D	Freshwater	NA	NA	56.3	6.6	NA	9.95	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Polyphaga	Scirtidae	Scirtes	NA	Scirtes	Invert	D	Invert D	Freshwater	NA	NA	57.2	7.6	NA	8.78	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Polyphaga	Scirtidae	Scirtes	NA	Scirtes	Invert	D	Invert D	Freshwater	NA	NA	57.5	11	NA	6.1	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Polyphaga	Scirtidae	Scirtes	NA	Scirtes	Invert	D	Invert D	Freshwater	NA	NA	58.1	6.7	NA	10.11	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	Pterygota	NA	Coleoptera	Polyphaga	Scirtidae	Scirtes	NA	Scirtes	Invert	D	Invert D	Freshwater	NA	NA	61.8	7.1	NA	10.15	NA	NA	Field	Whole body	No	BA
Gonzales_et_al_2018	NA	10.1111/1365-2435.13197	Insecta	NA	NA	Diptera	NA	Ceratoponidae	NA	NA	NA	Invert	C	Invert C	Freshwater	NA	NA	44.1	9.4	NA	5.47	NA	NA	Field	Whole body	No	BA
